"","disable","computer","poverty","a85a","a7584","a6574","black","asian","aindian","latino","chci","sparent","a5564","a2034","mortalityrate","Poor_health","Adult_obesity","Food_environment_index","Physical_inactivity","Uninsured","Adult_smoking","Low_birthweight","per_Female","Excessive_drinking","Primary_care_physicians","Access_to_exercise_opportunities","State"
"1288",14.8,82,16,1.8,4.1,8.3,0.8,0.8,39.6,20.3,132.46,8,12.8,19.9,0.045584318994266,0.1933435401,0.316,5.5,0.237,0.1620477748,0.1847455826,0.074509804,0.503914702,0.142198476,0.000623226,0.52529144,"New Mexico"
"1289",18.1,80.2,12.4,1.6,6.8,10.8,36,0.1,0.2,0.3,128.02,5.9,15.3,16.2,0.179763739085773,0.2071065021,0.383,6,0.341,0.1506653992,0.2027515742,0.097359736,0.50848111,0.125980766,0.000645745,0.699310175,"Mississippi"
"1290",13.8,76,27.9,2,4,8.6,77.6,0.5,0.2,0.4,130.95,13.6,12.8,19.4,0.128159802015202,0.2904989716,0.429,3.5,0.33,0.1472457627,0.2327530845,0.180207289,0.539837876,0.10160625,0.000609261,0.751252342,"Mississippi"
"1291",16.9,83.2,17.2,2,4.9,9.5,29.4,0.3,0.2,4.5,136.07,10.1,13.2,18.6,0.0335957698543696,0.2256640515,0.409,6.9,0.351,0.163113879,0.1901947542,0.108468678,0.513487263,0.125030771,0.000513084,0.516432756,"Mississippi"
"1292",9.8,92.8,7,1.6,3.1,8.2,38,2.6,0.2,3,162.28,8.1,13.1,19.2,0.057748745621509,0.1591647596,0.298,7.3,0.281,0.108602903,0.1507395479,0.107783098,0.522375706,0.154060282,0.001333784,0.866558827,"Mississippi"
"1293",19.7,86.5,14.3,2.1,5.1,11.2,12.8,0.2,0.6,3.1,132.73,6.6,13.8,17.8,0.0324986007546897,0.1869169581,0.343,7.3,0.326,0.1649899396,0.1786789385,0.096788483,0.505261255,0.148209431,0.000253665,0.479188308,"Mississippi"
"1294",20.9,81.5,20,1.6,4.8,9.2,20.9,0.5,16.7,2.1,127,10.8,12.2,17.4,0.0583690987124464,0.2484298915,0.414,7,0.383,0.1809079577,0.2169421134,0.101593626,0.523041867,0.128953133,0.000543054,0.249359752,"Mississippi"
"1295",12.5,91,5.5,1.5,4.4,8.8,20.8,1.2,0.2,2.8,145.52,7.4,12.3,19.7,0.022741744746657,0.1465381762,0.31,7.5,0.32,0.1139047895,0.1625392717,0.093544734,0.51749341,0.15729561,0.000677675,0.70893325,"Mississippi"
"1296",23.3,76.1,28.5,1.5,4.5,9.5,72.2,0.6,0.1,1.6,130.37,11.7,13.9,18.8,0.0954219648048288,0.265747934,0.408,3.3,0.375,0.1666789677,0.2120182637,0.142487525,0.535093477,0.099612385,0.000415541,0.776658779,"Mississippi"
"1297",19.6,78.1,11.3,1.6,4,9.2,8,0.4,0.5,2.9,131.11,4,12,19.8,0.0577319587628866,0.1682551594,0.381,7.8,0.364,0.1513527441,0.1800648059,0.09486166,0.495547584,0.155826435,0.00038506,0.282487377,"Mississippi"
"1298",20.9,81.6,21,2,4.8,9.3,30.5,0.5,5.3,1.9,133.63,9.9,11.6,17.9,0.0512987921466213,0.2007576491,0.368,6.8,0.365,0.160235374,0.1979789069,0.124073159,0.520734762,0.133603569,0.0002759,0.53126151,"Mississippi"
"1299",18.6,88,15.8,1.7,5.9,12.1,8,0.6,0.6,3.8,139.56,10.5,14.9,16.4,0.0211264630075633,0.1741549563,0.339,6.5,0.349,0.1673845669,0.1899160077,0.079525223,0.507768588,0.148517467,0.000323137,0.553939311,"Mississippi"
"1300",17.9,87.9,12.4,1.4,4.9,9.3,21.3,2.4,0.4,6.5,138.49,8.9,13.3,18.8,0.0335015389769468,0.1727247834,0.32,6.8,0.3,0.1452300185,0.1873029169,0.097414469,0.508237693,0.15226818,0.000509104,0.834020678,"Mississippi"
"1301",16.2,87.7,17,1.4,4.3,8.8,24.9,2.8,0.6,5.5,139.95,9.9,12.7,21.3,0.0116138398257924,0.2135619994,0.329,5.9,0.318,0.1681500826,0.2122894092,0.098984511,0.50766604,0.135734809,0.00055608,0.761866332,"Mississippi"
"1302",19.1,83.6,16.5,2.3,4.9,9.4,43.7,0.7,0.2,2.3,136.06,10.8,13.1,19.7,0.0159326579656651,0.2291698843,0.339,5.8,0.377,0.138594038,0.2076838768,0.132300028,0.515953958,0.118380705,0.000993327,0.676268674,"Mississippi"
"1303",22.8,80.9,23.1,2.2,5.7,11.1,42.3,0.2,0.1,2,127.11,9.1,12.9,16.6,0.0653416825483256,0.2239451868,0.401,5.7,0.395,0.1610778049,0.1873878106,0.133107727,0.527463822,0.121838227,0.000472615,0.33587201,"Mississippi"
"1304",15.8,84.9,11.4,1.5,4.6,8.5,29.5,1,0.3,2.6,139.6,8.6,12.4,19.1,0.0211262646416751,0.1895563044,0.319,6.7,0.352,0.1375930899,0.1979662495,0.116083405,0.520724751,0.154369684,0.000961313,0.577192136,"Mississippi"
"1305",16,73.4,26.8,1.6,4.4,8.6,53.7,1.4,0.2,9.5,122.44,10.8,11.9,25.9,0.107242439408022,0.2635965033,0.422,4.5,0.343,0.1636184857,0.2174002694,0.15026362,0.442406558,0.13511266,0.000274198,0.270971518,"Mississippi"
"1306",17.6,85,17.1,1.8,4.4,9.9,49.4,0.7,0.3,2.1,138.9,10.7,14.2,18.4,0.051975051975052,0.2234629761,0.374,5.7,0.36,0.126699768,0.2038355921,0.121655614,0.524756046,0.120774739,0.000652838,0.712012794,"Mississippi"
"1307",11,87.5,16.1,1.2,3.5,6.4,37,3.3,0.1,1.7,159,7,9.2,35.6,0.0403233936168068,0.2232356065,0.348,4.9,0.285,0.1631820117,0.1996579094,0.111025838,0.499247487,0.15306307,0.000421687,0.65889115,"Mississippi"
"1308",12.5,93.8,8.3,2.4,6.9,11.6,0.7,0.8,1.6,10.5,146.94,5.4,10.9,18.1,0.0308677926616191,0.1145968132,0.243,7.2,0.185,0.1691816814,0.0773645741,0.062919195,0.505407345,0.107651694,0.000578399,0.829822974,"Utah"
"1309",13.6,89.2,6.9,2.2,5.4,11.5,0.9,0.8,0.3,1.9,157.67,6.3,15.5,17.4,0.0309597523219814,0.1049512802,0.234,8.3,0.171,0.0387842706,0.1450577548,0.064613073,0.504991112,0.216126123,0.001023681,0.77500252,"Vermont"
"1310",10.6,95,4.6,0.7,2.6,5.6,0.5,0.8,0.6,12.4,142.28,5.9,9.3,19.3,0.0200266067775759,0.1413510711,0.319,7.7,0.209,0.0915279747,0.1218568261,0.080192112,0.493575802,0.140136047,0.000238277,0.944467347,"Utah"
"1311",11.9,92.7,6.7,1.5,4,7.2,0.7,0.8,1.2,9.4,142.25,4.8,11,18.5,0.0291173794358508,0.1261934338,0.316,7.9,0.224,0.0912786972,0.0876008341,0.066198104,0.494759028,0.109246185,0.000345509,0.831675838,"Utah"
"1312",10.5,94.7,11.1,0.8,3.9,7.8,0.5,0.9,2,8.7,147.28,5.6,9.6,24.3,0.0246328754144955,0.1435770453,0.235,6.3,0.193,0.1620886396,0.1148327438,0.076974677,0.499008751,0.112244866,0.000413497,0.779996967,"Utah"
"1313",12.8,92.2,9.1,1.4,4.1,8.2,0.7,1,1.1,9.6,138.38,3,10.1,21.2,0.0326551938085753,0.148320796,0.278,7.8,0.228,0.1358722249,0.1129748288,0.074235808,0.477064844,0.112188195,0.000590729,0.66709798,"Utah"
"1314",11.2,93.9,7.1,1.3,3.2,6.9,1.1,1.2,0.7,18.4,141.3,6.9,10.7,22.5,0.0273054583611264,0.1368349821,0.282,7.9,0.187,0.1157730866,0.1009429521,0.076422469,0.498016642,0.147806357,0.000418642,0.887275338,"Utah"
"1315",9.4,95.4,6.1,1.1,3,6.4,1.9,4.1,0.8,18.4,150.74,5.7,10.1,23.6,0.0209086500212991,0.121124641,0.25,8.2,0.172,0.1217666262,0.0933169011,0.07448171,0.498030952,0.160956869,0.000740531,0.926029592,"Utah"
"1316",8.6,96,10.5,1,2.9,5.2,0.8,2.1,0.5,10.7,153.08,4.9,7.8,28.5,0.0149526237919854,0.1040339865,0.235,7.2,0.147,0.0948811268,0.0802591969,0.063023943,0.498668057,0.116444914,0.0004802,0.882758131,"Utah"
"1317",13.3,94.6,4.2,3,7.8,13.8,13.1,2.5,0.1,5.8,166.26,4.8,14.4,14.6,0.0222521826773303,0.1313495765,0.259,8.6,0.202,0.0873722985,0.1296375069,0.068931267,0.517942584,0.164250393,0.001380781,0.905027683,"Virginia"
"1318",24.4,79.6,13.6,2.3,7.2,11.8,2.2,0.7,0.4,2,129.62,7.5,14.6,17.1,0.0557889209766343,0.1735645253,0.297,7.9,0.284,0.1105601171,0.1862162246,0.089914367,0.508821068,0.167078938,0.000571973,0.937934675,"Virginia"
"1319",15.1,85,8.2,2.7,5.6,11.2,14,0.9,0.2,2.5,137.79,5.5,14.5,19.1,0.0218288978225674,0.1617897299,0.339,8.3,0.255,0.1225648622,0.1645008131,0.072547882,0.5150313,0.167031662,0.000199688,0.363553481,"Virginia"
"1320",11.1,92,6.2,2.2,4.1,8.7,29.7,8.3,0.2,5.6,157.89,6.9,13,20,0.0273339387294578,0.1277913616,0.281,8.1,0.233,0.1025387631,0.1626402752,0.084334298,0.527330697,0.171898659,0.000987222,0.952608859,"Virginia"
"1321",26,72.3,19.5,1.9,6.7,12.2,4.1,0.3,0.3,2,123.6,6.3,15,18.1,0.0934539739178455,0.1989844734,0.321,8.1,0.357,0.1319452055,0.2232168614,0.098707403,0.47950701,0.158800708,0.000242503,0.363387658,"Virginia"
"1322",13.8,91.1,5.1,0.8,4.4,8.3,32.7,1.5,0.6,8.1,140.35,6.2,12.2,21.9,0.0367627750643349,0.149737502,0.317,7.6,0.252,0.091995221,0.1697619784,0.081331648,0.4577355,0.171909604,0.000132059,0.586116165,"Virginia"
"1323",11.8,94.8,4.4,1.3,3.9,8.6,16.1,2.4,0.4,9.8,147.52,6.1,12.9,18.4,0.0186236386120175,0.134506295,0.316,8.9,0.245,0.104051184,0.1688169407,0.070556932,0.508597834,0.200856334,0.00060548,0.771154522,"Virginia"
"1324",14.5,83.5,10.8,1.9,7,13.9,7.5,0.5,0.3,2.8,137.72,4.4,16,15.4,0.0533855325206869,0.1650599991,0.292,8.3,0.242,0.1263796268,0.1689084233,0.084863662,0.505698336,0.161744137,0.000462107,0.451913318,"Virginia"
"1325",10,93.6,7.4,1.3,3.7,7.1,4.5,6.6,0.4,3.2,162,4.9,10,30.6,0.0141435571046118,0.1495727135,0.235,7.8,0.218,0.1107917362,0.182524428,0.07060148,0.478418288,0.203884559,0.000696343,0.772268836,"Virginia"
"1326",18.8,68.1,9.8,3.4,6.8,13.3,34.6,0.8,0.3,2.1,129.69,5.5,15.2,15.3,0.0527549824150059,0.2115124136,0.318,6.7,0.284,0.1251263619,0.1914124406,0.102685624,0.520576132,0.140967917,0.000398577,0.375817444,"Virginia"
"1327",5.8,97.5,2.2,0.9,2.6,5.5,7.6,18.6,0.3,13.6,172.95,4.9,10.2,17.1,0.0103232149440826,0.1175874554,0.215,10,0.175,0.0672699409,0.1134543788,0.064401267,0.505450259,0.170617122,0.000766714,0.941846429,"Virginia"
"1328",7.8,97.2,4.8,0.8,2.6,6.2,21,8.4,0.4,23.5,153.58,6.6,11,19.9,0.0149569134058815,0.1465553521,0.288,9.4,0.182,0.1114332409,0.1517208845,0.072542885,0.501660772,0.179674567,0.000456034,0.947652002,"Virginia"
"1329",16.3,86.4,6.7,1.8,6.4,11.3,32.1,0.2,0.6,1.7,134.33,7.6,17,15,0.0568634140793813,0.1793622206,0.311,6.8,0.277,0.1208377279,0.1778955424,0.096359743,0.479260121,0.148745557,0.000220885,0.197738288,"Virginia"
"1330",19.5,77.8,9.3,2.8,8.9,14.5,5.9,0.4,0.2,3.1,129.14,4,16.1,14,0.0792168845130991,0.1849390127,0.285,8.1,0.323,0.1400923031,0.1852556765,0.089509143,0.507615913,0.147565997,0.000166251,0.466792861,"Virginia"
"1331",11.8,94.4,3.5,1.6,4.5,11.6,10,0.3,0.1,2.2,144.39,1.8,15.7,15.8,0.0445373257048888,0.1213317013,0.296,9.4,0.208,0.0944350759,0.1382729976,0.063046192,0.477200014,0.195728172,0.000606471,0.785352635,"Virginia"
"1332",15.9,84,7.3,2.7,6.5,12,1.9,1,0.1,7.2,135.82,3.8,14.5,16.2,0.039083155160126,0.1517609893,0.298,8.9,0.254,0.1318111206,0.1639875758,0.073636364,0.510526925,0.17676544,0.00046307,0.721525016,"Virginia"
"1333",10.1,92.3,4.1,1.8,4.6,9.7,7.4,1.7,0.4,8.3,151.45,5.2,14.7,16.1,0.0169791298195967,0.1261961055,0.245,9.6,0.241,0.0944568087,0.1375670617,0.056022945,0.505233897,0.18647466,0.000523393,0.607625416,"Virginia"
"1334",14.6,86.6,6.2,3.8,5.3,11.9,11.3,1.4,0.3,3.1,149.3,6.5,13.7,19.4,0.060187785891983,0.166312863,0.268,8.1,0.238,0.1143197058,0.1701890334,0.079707023,0.544514222,0.161536269,0.000573395,1,"Virginia"
"1335",9.6,79.7,19.1,3,4.1,10.8,60,0.3,0.5,0.1,134.74,11.5,14,18.2,0.0722170638605179,0.2442443657,0.341,4.7,0.365,0.1556085044,0.2004955319,0.136901058,0.528513854,0.110711753,0.000498803,0.677474072,"Mississippi"
"1336",12.4,88.2,8.8,2.2,4.7,9.7,19.5,4.4,0.3,9.2,145.83,7.1,14.1,19.8,0.0194877606036875,0.1529779811,0.305,7.6,0.242,0.0740657619,0.1654048157,0.091449721,0.514440625,0.188279587,0.001036695,0.727001119,"Pennsylvania"
"1337",14.3,86.7,6.4,2.7,6,10.5,3.7,0.8,0.3,5.6,137.68,5.4,13.5,16.9,0.0348758355668938,0.1242494639,0.343,8.3,0.294,0.094009849,0.1484827062,0.071693449,0.508309988,0.186060683,0.000663898,0.424434226,"Pennsylvania"
"1338",13.1,83.4,8.4,3.3,5.2,9.2,6.4,1.7,0.5,5.9,140.68,4.3,12.4,19.4,0.0334933571508318,0.1333598743,0.292,7.4,0.237,0.0894616617,0.1524686999,0.051724138,0.447207286,0.23351648,0.000845309,0.715553875,"Pennsylvania"
"1339",18.9,86.2,6.7,3.1,6.4,14,3.2,0.6,0.2,4.5,137.52,3.8,16.4,16.3,0.0351041422887901,0.1471848988,0.319,8.6,0.272,0.0810854773,0.1674505526,0.073560028,0.467994478,0.191213536,0.000527364,0.26653667,"Pennsylvania"
"1340",16.5,79.4,7.9,3.1,7.3,11.9,0.6,0.4,0.1,1.2,131.46,3.4,15.7,15.5,0.0332115576220525,0.1418766121,0.322,8.4,0.257,0.0848152137,0.1580595257,0.044576523,0.500196586,0.185807565,0.000267567,0.416040352,"Pennsylvania"
"1341",14.9,91.5,7.9,1.6,4.8,10.4,14.7,2.4,0.3,15.9,141.06,6.2,15.8,18.5,0.0289073607579628,0.159806638,0.311,8,0.28,0.0853333138,0.1690205323,0.090093642,0.505141543,0.185989034,0.000456739,0.429581611,"Pennsylvania"
"1342",17.2,84.3,9,2.2,6.6,11.7,5.6,0.6,0.2,2,134.17,5.9,14.5,18.5,0.0597768331562168,0.1593807541,0.305,8.3,0.258,0.0697198176,0.1774564526,0.077758913,0.468422667,0.199731332,0.000416046,0.58277612,"Pennsylvania"
"1343",15.3,87.6,6.1,2.7,6.1,11.4,3.1,1,0.1,1.7,146.22,4.7,15.5,17,0.0347245666663451,0.124723356,0.278,8.1,0.275,0.0572085862,0.1543068409,0.074336028,0.509503272,0.212632205,0.000758663,0.48284092,"Pennsylvania"
"1344",16.7,86.1,19.2,1.8,4,7.7,42.1,7.2,0.4,14.7,142.75,10.2,11.6,26.2,0.0209577700932621,0.2019656323,0.294,6.9,0.261,0.1095780888,0.1972653338,0.107718616,0.526502801,0.220839822,0.000685831,0.968104975,"Pennsylvania"
"1345",13.4,89,6.5,2.1,5.1,9.9,5.9,1.5,0.2,7.5,140.66,6.2,14.2,18.1,0.0345771438386876,0.1308553526,0.341,8.4,0.221,0.0707974067,0.1524144021,0.080402591,0.505687964,0.191757436,0.000697726,0.589320692,"Pennsylvania"
"1346",15.6,82.3,8.2,2.6,5.6,10.6,2.3,1,0.1,1.3,139.45,3.8,14.3,21.8,0.0343191204837813,0.1653381969,0.359,7.4,0.281,0.0865920115,0.1873499956,0.067162917,0.49937474,0.218867756,0.00055194,0.494981998,"Pennsylvania"
"1347",11.5,90,4.3,2.6,5.4,10.2,4,4.3,0.1,3.9,151.62,5.1,13.4,19.6,0.0214777486546577,0.1293483261,0.295,8.5,0.192,0.0680950405,0.1438257683,0.066921712,0.504937507,0.199673979,0.000925558,0.766628718,"Pennsylvania"
"1348",13.4,89.2,7.3,3,5.4,10.1,12.9,3.7,0.1,2.1,157.88,5.3,14.5,21.5,0.0235544773204033,0.1374257647,0.283,7.7,0.225,0.0596100792,0.1698553589,0.07803048,0.516705635,0.243036744,0.001093901,0.883276876,"Pennsylvania"
"1349",15.5,86.5,6.7,3.2,6.7,12.3,2.4,0.9,0.1,1.2,146.57,4.3,16.3,16,0.0356520474257796,0.1228229465,0.317,8,0.26,0.0587752959,0.1445201201,0.073206917,0.511534415,0.203212218,0.000787806,0.569933373,"Pennsylvania"
"1350",17.6,84.8,10.8,2.9,6.3,11.1,1.7,0.6,0.1,1.3,138.36,6.1,14.7,17.6,0.0334715736537896,0.1463486035,0.323,7.7,0.246,0.0635471469,0.168348472,0.072949947,0.510958684,0.190932128,0.000859921,0.600091275,"Pennsylvania"
"1351",18.2,84.9,10.1,3.1,6.9,11.6,3.6,0.5,0.1,1.5,138.92,6.8,15.7,16.5,0.0371298616912652,0.1442206618,0.318,7.2,0.237,0.0705771188,0.1793154117,0.091388673,0.515797191,0.190396068,0.000442769,0.519207973,"Pennsylvania"
"1352",8.9,92.7,3.7,2.1,4.5,9.3,5.9,5.5,0.1,7.4,165.64,4.7,14,17.7,0.0155158740800619,0.1123663641,0.223,8.7,0.178,0.0637143833,0.1361152263,0.067661925,0.507747254,0.239515749,0.000866382,0.742291826,"Pennsylvania"
"1353",13.7,88.5,8.4,2.3,5.2,9.5,5.4,1.4,0.6,21,139.01,7.3,13.5,18.9,0.0261810011614844,0.1616614135,0.319,8.8,0.249,0.0859310129,0.1540738235,0.080573069,0.508126573,0.194650343,0.000662218,0.687022715,"Pennsylvania"
"1354",16,79.4,9.3,2.9,6.9,11.4,0.5,0.3,0.2,1.6,127.02,5.4,14,16.6,0.0432694387953788,0.1506045646,0.34,8.2,0.266,0.1074770179,0.1672750594,0.068791098,0.508566743,0.181828277,0.000451613,0.510046699,"Pennsylvania"
"1355",11.9,94.2,5.5,1.7,3.8,8.3,6.1,2.2,0.5,6.8,149.33,6.2,12.3,20.3,0.0170478761187669,0.1438687073,0.318,8,0.232,0.0933479561,0.1845557599,0.065351822,0.509228935,0.197535051,0.000674767,0.940925209,"Missouri"
"1356",22.6,81.3,15.6,2.5,7.1,11.8,0.5,0.3,0.7,1.8,129.67,5.6,15.7,14.9,0.0777151738877016,0.2018712227,0.345,6.9,0.312,0.1620317356,0.232386567,0.079681275,0.501007344,0.161239182,0.000256525,0.592770007,"Missouri"
"1357",17.3,85.2,10,3.1,5.1,9.9,5,0.8,0.2,10.2,132.6,5.2,12.9,18.8,0.0873553177549683,0.2072497838,0.35,7.1,0.316,0.1340166419,0.225716219,0.087063453,0.501523064,0.166730508,0.000601943,0.56504065,"Missouri"
"1358",18,80.9,16.6,3,6.8,13.5,0.9,0.9,0.4,2.3,124.7,4.5,15.3,14.6,0.0491207387759112,0.2155167481,0.307,7.6,0.303,0.1843886898,0.2349149199,0.068080357,0.496215307,0.151753237,0.000198305,0.364065159,"Missouri"
"1359",12,92.1,6.8,2.7,5.1,9.8,24.2,4.3,0.2,2.9,159.3,7.2,14.1,19,0.023170786753532,0.1463370994,0.292,7.4,0.227,0.0817146424,0.1839212728,0.089680091,0.525396538,0.196818672,0.001232855,0.946722272,"Missouri"
"1360",17.4,85,14.4,2,6.6,11.6,0.2,1.4,0.7,9.3,129.63,4.7,15.4,15.6,0.0390124282449981,0.2236214778,0.329,7.8,0.289,0.1775175311,0.2347720896,0.078151546,0.497593194,0.155457281,0.000614028,0.496277776,"Missouri"
"1361",11.6,93.7,8.5,1.3,3.4,7.1,9,4.4,0.3,3.4,161.33,5.9,10.8,29.8,0.0205549845837616,0.1684973519,0.283,7,0.203,0.0957617736,0.1822102643,0.07706422,0.514836291,0.207728952,0.001120166,0.818773749,"Missouri"
"1362",11,90.1,7.4,1.8,4.7,9.5,11.7,1.6,0.4,2.8,148.99,6.9,13.2,19.4,0.0351580811500599,0.1657348285,0.327,7.4,0.215,0.097558975,0.2035472474,0.082486919,0.494264723,0.181888988,0.000860271,0.773864982,"Missouri"
"1363",11.8,83.2,7.8,2,4.9,8.7,2.7,0.1,0.4,4.9,133.3,4.8,12,18.8,0.161280317598164,0.16797343,0.338,8.2,0.276,0.1580104201,0.1961143575,0.065607735,0.468098389,0.188362912,0.000187935,0.448004101,"Missouri"
"1364",16.8,87.4,11.3,2.4,4.9,9.1,3.5,0.7,0.1,8.7,134.39,6.8,13.3,19.2,0.025856800338489,0.192208015,0.355,7.5,0.255,0.1609553776,0.2262286164,0.065136936,0.506194774,0.166877317,0.000496983,0.642330751,"Missouri"
"1365",21.9,81.1,20.5,1.8,6.3,9.7,10.2,0.6,0.2,6.6,125.3,9.4,13.3,16.1,0.0407844203514258,0.2577870077,0.356,6.1,0.373,0.1513654618,0.2620498479,0.113273772,0.520615687,0.143955899,0.000453148,0.752793165,"Missouri"
"1366",13.8,89.4,7.6,1.8,5.3,9.8,0.7,0.5,0.2,1.7,137.92,5.8,15,17.9,0.0221857818076589,0.1597131818,0.304,8,0.294,0.1120260123,0.2043389337,0.075321987,0.503490928,0.185436549,0.000663894,0.754827967,"Missouri"
"1367",13.2,89.6,10.7,1.8,4.3,8.5,23.3,1.8,0.4,9,147.17,8.2,13,21.6,0.0191344653130698,0.1724740503,0.328,6.8,0.234,0.1258192136,0.204527355,0.086153754,0.516232269,0.19946499,0.000766408,0.933503719,"Missouri"
"1368",16.2,86.9,12.1,2.6,5.2,11,0.2,0.5,1.2,1.9,135.38,4.9,13.9,17.3,0.0592042942848121,0.1877925674,0.318,7.8,0.256,0.1444318126,0.2109917918,0.071804691,0.501190193,0.167971741,0.00027874,0.551680944,"Missouri"
"1369",16,85.4,12.4,2,4.8,9,5.2,1.1,0.5,6.5,136.71,7.2,13.1,20.9,0.0541938106152127,0.2231118608,0.318,7.4,0.294,0.1159815699,0.2492204191,0.080652963,0.49504149,0.196756622,0.000695847,0.792805013,"Missouri"
"1370",14.1,81.1,11.9,3,6.4,13.4,28.6,0.8,0.5,9,133.28,6.9,16.3,15.9,0.0678760952733555,0.2000999044,0.362,8,0.293,0.184762577,0.1648872724,0.095238095,0.512884329,0.151416102,0.000485246,0.537902545,"Virginia"
"1371",19.7,77.9,13.2,2.8,5.7,10.4,40.7,0.3,0.1,4.4,127.99,8.7,13.4,20.3,0.0713359273670558,0.2130538654,0.347,4.8,0.27,0.1358024691,0.1972806943,0.116595745,0.45803142,0.150293862,0.00063804,0.620261149,"Virginia"
"1372",12.3,89.9,4.1,1.4,4.7,9.3,14.5,1.7,0.4,10.7,140.57,4.7,13.2,16.9,0.025067972772325,0.1554558947,0.306,9,0.248,0.1259834848,0.1719807126,0.069388666,0.499251243,0.173386127,0.000424826,0.629527298,"Virginia"
"1373",10.5,93,3.6,2,4.8,10.4,9.4,1.6,0.3,3,154.69,4.9,15,15.9,0.0139874485961264,0.1128001072,0.29,9.1,0.197,0.0736543242,0.1471877582,0.070746596,0.509991187,0.204480972,0.000736242,0.805062936,"Virginia"
"1374",16.4,89,5.1,1.6,6.7,11.4,12.8,0.9,0.3,5,141.07,6,14.3,15.9,0.0272895972055452,0.1429998198,0.284,8.3,0.25,0.1184762725,0.1593280036,0.075,0.510680213,0.173733923,0.000565211,0.540306443,"Virginia"
"1375",19.8,81,11.1,2.6,6.1,12,2.9,0.4,0.2,1.3,135.26,5.2,15,15.7,0.0660777630938304,0.167300366,0.304,8.5,0.294,0.1236709569,0.172154861,0.07688588,0.510718224,0.163091473,0.000583811,0.798597571,"Virginia"
"1376",11.3,94.3,6.6,1.3,3.7,8,30,3.2,0.2,6.2,149.93,8.6,13,20.5,0.027613607326261,0.1383314172,0.327,8.2,0.235,0.0834020654,0.1418745337,0.084633405,0.511868538,0.170621512,0.000828275,0.865495997,"Virginia"
"1377",9.2,90.2,11.2,1.5,2.6,4.8,7.4,3.9,0.1,19.7,147.4,8.3,7.8,31.9,0.0203579294135066,0.238372874,0.254,7.7,0.199,0.1531599417,0.2044441659,0.065581505,0.520648856,0.188048733,0.001446572,0.790877867,"Virginia"
"1378",8.8,93.1,4.7,2.5,5.3,10.2,9.5,5.2,0.3,5.8,168.99,5.3,13.4,19.4,0.0211556503982781,0.1294521107,0.226,8.7,0.182,0.0978775311,0.1236807172,0.061938598,0.521950261,0.190910084,0.001485294,0.78394463,"Virginia"
"1379",14.3,86.8,5.8,2.2,6.2,12.5,6.9,1.2,0.1,2.2,145.4,3.9,16.2,15.3,0.0228580136386148,0.1308830804,0.33,9.1,0.244,0.1018924959,0.1508783745,0.071934484,0.506067214,0.175656935,0.000656168,0.546236215,"Virginia"
"1380",26.8,81,16.3,2.1,4.8,10.7,5.5,0.4,0.1,1.2,127.24,6.2,14.7,20.3,0.0578764600652426,0.2266515378,0.312,7.7,0.31,0.1176240719,0.206707628,0.094308943,0.479224024,0.158288657,0.00050355,0.772194345,"Virginia"
"1381",14.6,88.6,12.8,2,4.1,8.3,52.9,1.4,0.4,4.5,139,10.4,12.7,24,0.0475526249048948,0.2057906805,0.366,6.8,0.289,0.1159928604,0.2096540799,0.113348248,0.519674128,0.155703797,0.00053014,0.980876119,"Virginia"
"1382",11.2,95,5,1.6,4,8.1,19,6.7,0.3,8.2,153.13,7.6,12.1,23.7,0.0171039274615772,0.1270792467,0.292,8.6,0.22,0.0928470385,0.1499516484,0.078573263,0.508767085,0.220119193,0.000750975,0.963985808,"Virginia"
"1383",13.9,90.4,6.4,1.5,4.5,9.6,4.3,1.1,0.2,4.6,137.44,6.4,14.8,18.4,0.0374971877109217,0.1455037109,0.283,8.9,0.249,0.112245834,0.1723340875,0.065675341,0.500676797,0.19618554,0.000486145,0.788476381,"Virginia"
"1384",19.4,80.6,18.5,3.2,6.1,11,49.4,1.2,0.1,4.3,132.36,10.6,14.3,19.2,0.0442336519794559,0.2155429616,0.353,6.3,0.285,0.1176398241,0.1982620707,0.113648294,0.537352618,0.129158727,0.001021815,0.85207293,"Virginia"
"1385",15.6,81.2,7.6,2.3,6.5,11.8,18,0.5,0.7,2.4,134.44,4.8,15.4,17.1,0.044211457083307,0.1580049102,0.321,8.1,0.307,0.1231666802,0.1676048436,0.072916667,0.518161414,0.160363974,0.000156671,0.675826044,"Virginia"
"1386",19.4,84,20.3,2.3,4.2,9,43.5,1.4,0.1,7.9,129.07,12.3,12.6,20.3,0.0752345547884581,0.2041604345,0.287,6.2,0.286,0.1265336605,0.1957753548,0.118544601,0.535122059,0.15630813,0.000446868,0.910539595,"Virginia"
"1387",15.3,91.2,11.8,1.5,3.7,7.4,41.1,3.2,0.3,9,143.66,10.8,11.8,25.5,0.0397478530561061,0.1900343042,0.315,7.1,0.248,0.107501558,0.1790886858,0.092609962,0.513845731,0.162586504,0.000592154,0.993835734,"Virginia"
"1388",12,90.5,4.3,1.9,5.1,9.8,3.9,1.4,0.3,8.6,144.13,5,13.5,17.6,0.0294267443834531,0.1222543328,0.301,9.3,0.213,0.1110115995,0.1360390094,0.070662842,0.502434229,0.185673018,0.000468756,0.799489177,"Virginia"
